"","x"
"1",0.12
"2",0.121666666666667
"3",0.12
"4",0.121666666666667
"5",0.116666666666667
"6",0.118333333333333
"7",0.118333333333333
"8",0.12
"9",0.118333333333333
"10",0.12
"11",0.118333333333333
"12",0.12
"13",0.12
"14",0.121666666666667
"15",0.118333333333333
"16",0.12
"17",0.118333333333333
"18",0.12
"19",0.12
"20",0.121666666666667
"21",0.12
"22",0.121666666666667
"23",0.12
"24",0.121666666666667
"25",0.12
"26",0.121666666666667
"27",0.12
"28",0.121666666666667
"29",0.12
"30",0.121666666666667
"31",0.12
"32",0.121666666666667
"33",0.12
"34",0.121666666666667
"35",0.12
"36",0.121666666666667
"37",0.12
"38",0.121666666666667
"39",0.118333333333333
"40",0.12
"41",0.12
"42",0.121666666666667
"43",0.12
"44",0.121666666666667
"45",0.116666666666667
"46",0.118333333333333
"47",0.128333333333333
"48",0.13
"49",0.128333333333333
"50",0.13
"51",0.128333333333333
"52",0.13
"53",0.108333333333333
"54",0.11
"55",0.128333333333333
"56",0.13
"57",0.106666666666667
"58",0.108333333333333
"59",0.108333333333333
"60",0.11
"61",0.09
"62",0.09
"63",0.12
"64",0.121666666666667
"65",0.138333333333333
"66",0.14
"67",0.135
"68",0.136666666666667
"69",0.136666666666667
"70",0.138333333333333
"71",0.136666666666667
"72",0.138333333333333
"73",0.135
"74",0.136666666666667
"75",0.136666666666667
"76",0.138333333333333
"77",0.136666666666667
"78",0.138333333333333
"79",0.136666666666667
"80",0.138333333333333
"81",0.138333333333333
"82",0.14
"83",0.135
"84",0.136666666666667
"85",0.126666666666667
"86",0.128333333333333
"87",0.123333333333333
"88",0.125
"89",0.125
"90",0.126666666666667
"91",0.13
"92",0.131666666666667
"93",0.116666666666667
"94",0.118333333333333
"95",0.11
"96",0.111666666666667
"97",0.116666666666667
"98",0.118333333333333
"99",0.116666666666667
"100",0.118333333333333
"101",0.125
"102",0.126666666666667
"103",0.125
"104",0.126666666666667
"105",0.125
"106",0.126666666666667
"107",0.116666666666667
"108",0.118333333333333
"109",0.125
"110",0.126666666666667
"111",0.125
"112",0.126666666666667
"113",0.123333333333333
"114",0.125
"115",0.116666666666667
"116",0.118333333333333
"117",0.126666666666667
"118",0.128333333333333
"119",0.125
"120",0.126666666666667
"121",0.116666666666667
"122",0.118333333333333
"123",0.116666666666667
"124",0.118333333333333
"125",0.125
"126",0.126666666666667
"127",0.116666666666667
"128",0.118333333333333
"129",0.116666666666667
"130",0.118333333333333
"131",0.125
"132",0.126666666666667
"133",0.125
"134",0.126666666666667
"135",0.116666666666667
"136",0.118333333333333
"137",0.125
"138",0.126666666666667
"139",0.123333333333333
"140",0.125
"141",0.125
"142",0.126666666666667
"143",0.123333333333333
"144",0.125
"145",0.123333333333333
"146",0.125
"147",0.116666666666667
"148",0.118333333333333
"149",0.125
"150",0.126666666666667
"151",0.116666666666667
"152",0.118333333333333
"153",0.106666666666667
"154",0.108333333333333
"155",0.125
"156",0.126666666666667
"157",0.116666666666667
"158",0.118333333333333
"159",0.116666666666667
"160",0.118333333333333
"161",0.116666666666667
"162",0.118333333333333
"163",0.113333333333333
"164",0.115
