"","x"
"1",0
"2",0.015
"3",0.0566666666666667
"4",0.0333333333333333
"5",0
"6",0.00833333333333333
"7",0.0516666666666667
"8",0.00833333333333333
"9",0.0533333333333333
"10",0.0333333333333333
"11",0.00833333333333333
"12",0.00333333333333333
"13",0.0566666666666667
"14",0.015
"15",0.0533333333333333
"16",0
"17",0.0533333333333333
"18",0.0533333333333333
"19",0.0516666666666667
"20",0.00833333333333333
"21",0.015
"22",0.015
"23",0.015
"24",0.0333333333333333
"25",0.0566666666666667
"26",0.00833333333333333
"27",0.0133333333333333
"28",0.0333333333333333
"29",0.0516666666666667
"30",0
"31",0.0116666666666667
"32",0
"33",0.0533333333333333
"34",0.0566666666666667
"35",0.015
"36",0
"37",0.0166666666666667
"38",0.0516666666666667
"39",0.0533333333333333
"40",0.015
"41",0.0166666666666667
"42",0.0333333333333333
"43",0.00833333333333333
"44",0.0333333333333333
"45",0.015
"46",0.0533333333333333
"47",0.015
"48",0.0533333333333333
"49",0.0516666666666667
"50",0.0533333333333333
"51",0.0516666666666667
"52",0.0566666666666667
"53",0.0533333333333333
"54",0.055
"55",0.0533333333333333
"56",0.0566666666666667
"57",0.055
"58",0.0533333333333333
"59",0.055
"60",0.0533333333333333
"61",0.0516666666666667
"62",0.0533333333333333
"63",0.0533333333333333
"64",0.015
"65",0
"66",0.0533333333333333
"67",0.0316666666666667
"68",0.015
"69",0.00666666666666667
"70",0.05
"71",0.00666666666666667
"72",0.0516666666666667
"73",0.0316666666666667
"74",0.00666666666666667
"75",0.0116666666666667
"76",0.0533333333333333
"77",0
"78",0.0516666666666667
"79",0.015
"80",0.0483333333333333
"81",0.0516666666666667
"82",0.05
"83",0.00666666666666667
"84",0
"85",0
"86",0
"87",0.0316666666666667
"88",0.0533333333333333
"89",0.00666666666666667
"90",0.0116666666666667
"91",0.0316666666666667
"92",0.05
"93",0.015
"94",0.01
"95",0.015
"96",0.0516666666666667
"97",0.0533333333333333
"98",0
"99",0.015
"100",0.00166666666666667
"101",0.05
"102",0.0516666666666667
"103",0
"104",0.00166666666666667
"105",0.0316666666666667
"106",0.00666666666666667
"107",0.0316666666666667
"108",0
"109",0.0516666666666667
"110",0
"111",0.0483333333333333
"112",0.0533333333333333
"113",0.0516666666666667
"114",0.05
"115",0.0516666666666667
"116",0.0516666666666667
"117",0.0533333333333333
"118",0.0516666666666667
"119",0.0516666666666667
"120",0.0533333333333333
"121",0.0516666666666667
"122",0.05
"123",0.0516666666666667
"124",0.05
"125",0.0516666666666667
"126",0.0516666666666667
"127",0.0566666666666667
"128",0.0533333333333333
"129",0
"130",0.06
"131",0.0566666666666667
"132",0.0566666666666667
"133",0.01
"134",0.0566666666666667
"135",0.0116666666666667
"136",0.06
"137",0.0566666666666667
"138",0.0533333333333333
"139",0
"140",0.0533333333333333
"141",0.0116666666666667
"142",0.0566666666666667
"143",0.005
"144",0.0116666666666667
"145",0.01
"146",0.0566666666666667
"147",0.0533333333333333
"148",0.0533333333333333
"149",0.0533333333333333
"150",0.06
"151",0
"152",0.0566666666666667
"153",0.0583333333333333
"154",0.06
"155",0.01
"156",0.0566666666666667
"157",0.06
"158",0.0566666666666667
"159",0.0116666666666667
"160",0
"161",0.0533333333333333
"162",0.0566666666666667
"163",0.0516666666666667
"164",0.01
"165",0.0116666666666667
"166",0.0533333333333333
"167",0.0516666666666667
"168",0.06
"169",0.0566666666666667
"170",0.06
"171",0.0533333333333333
"172",0.0116666666666667
"173",0.0533333333333333
"174",0.005
"175",0.0133333333333333
"176",0.0116666666666667
"177",0.01
"178",0.00166666666666667
"179",0.0116666666666667
"180",0.01
"181",0.0116666666666667
"182",0.005
"183",0.0133333333333333
"184",0.0116666666666667
"185",0.00333333333333333
"186",0.0116666666666667
"187",0.01
"188",0.0116666666666667
"189",0.0116666666666667
"190",0.0333333333333333
"191",0.0316666666666667
"192",0.06
"193",0
"194",0.0333333333333333
"195",0.0316666666666667
"196",0.0533333333333333
"197",0.0316666666666667
"198",0.055
"199",0
"200",0.0316666666666667
"201",0.03
"202",0.06
"203",0.0316666666666667
"204",0.055
"205",0.0333333333333333
"206",0.0583333333333333
"207",0.055
"208",0.0533333333333333
"209",0.0316666666666667
"210",0.0316666666666667
"211",0.0316666666666667
"212",0.0316666666666667
"213",0
"214",0.06
"215",0.0316666666666667
"216",0.0333333333333333
"217",0
"218",0.0533333333333333
"219",0.0333333333333333
"220",0.035
"221",0.0333333333333333
"222",0.055
"223",0.06
"224",0.0316666666666667
"225",0.0333333333333333
"226",0.03
"227",0.0533333333333333
"228",0.055
"229",0.0316666666666667
"230",0.03
"231",0
"232",0.0316666666666667
"233",0
"234",0.0316666666666667
"235",0.055
"236",0.0316666666666667
"237",0.0583333333333333
"238",0.0566666666666667
"239",0.055
"240",0.0533333333333333
"241",0.0583333333333333
"242",0.055
"243",0.0533333333333333
"244",0.055
"245",0.055
"246",0.0566666666666667
"247",0.055
"248",0.0566666666666667
"249",0.055
"250",0.0533333333333333
"251",0.055
"252",0.055
"253",0
"254",0.015
"255",0.0566666666666667
"256",0.0333333333333333
"257",0
"258",0.00833333333333333
"259",0.0516666666666667
"260",0.00833333333333333
"261",0.0533333333333333
"262",0.0333333333333333
"263",0.00833333333333333
"264",0.00333333333333333
"265",0.0566666666666667
"266",0.015
"267",0.0533333333333333
"268",0
"269",0.0533333333333333
"270",0.0533333333333333
"271",0.0516666666666667
"272",0.00833333333333333
"273",0.015
"274",0.015
"275",0.015
"276",0.0333333333333333
"277",0.0566666666666667
"278",0.00833333333333333
"279",0.0133333333333333
"280",0.0333333333333333
"281",0.0516666666666667
"282",0
"283",0.0116666666666667
"284",0
"285",0.0533333333333333
"286",0.0566666666666667
"287",0.015
"288",0
"289",0.0166666666666667
"290",0.0516666666666667
"291",0.0533333333333333
"292",0.015
"293",0.0166666666666667
"294",0.0333333333333333
"295",0.00833333333333333
"296",0.0333333333333333
"297",0.015
"298",0.0533333333333333
"299",0.015
"300",0.0533333333333333
"301",0.0516666666666667
"302",0.0533333333333333
"303",0.0516666666666667
"304",0.0566666666666667
"305",0.0533333333333333
"306",0.055
"307",0.0533333333333333
"308",0.0566666666666667
"309",0.055
"310",0.0533333333333333
"311",0.055
"312",0.0533333333333333
"313",0.0516666666666667
"314",0.0533333333333333
"315",0.0533333333333333
"316",0.00833333333333333
"317",0.00666666666666667
"318",0.0566666666666667
"319",0.0316666666666667
"320",0.00833333333333333
"321",0
"322",0.05
"323",0
"324",0.0516666666666667
"325",0.0316666666666667
"326",0
"327",0.00833333333333333
"328",0.0566666666666667
"329",0.00666666666666667
"330",0.0516666666666667
"331",0.00833333333333333
"332",0.0516666666666667
"333",0.0516666666666667
"334",0.05
"335",0
"336",0.00666666666666667
"337",0.00666666666666667
"338",0.00666666666666667
"339",0.0316666666666667
"340",0.0566666666666667
"341",0
"342",0.005
"343",0.0316666666666667
"344",0.05
"345",0.00833333333333333
"346",0.00333333333333333
"347",0.00833333333333333
"348",0.0516666666666667
"349",0.0566666666666667
"350",0.00666666666666667
"351",0.00833333333333333
"352",0.00833333333333333
"353",0.05
"354",0.0516666666666667
"355",0.00666666666666667
"356",0.00833333333333333
"357",0.0316666666666667
"358",0
"359",0.0316666666666667
"360",0.00666666666666667
"361",0.0516666666666667
"362",0.00666666666666667
"363",0.0516666666666667
"364",0.05
"365",0.0516666666666667
"366",0.05
"367",0.055
"368",0.0516666666666667
"369",0.0533333333333333
"370",0.0516666666666667
"371",0.055
"372",0.0533333333333333
"373",0.0516666666666667
"374",0.0533333333333333
"375",0.0516666666666667
"376",0.05
"377",0.0516666666666667
"378",0.0516666666666667
"379",0.0516666666666667
"380",0.05
"381",0.01
"382",0.0533333333333333
"383",0.0516666666666667
"384",0.05
"385",0
"386",0.05
"387",0.00166666666666667
"388",0.0533333333333333
"389",0.05
"390",0.0483333333333333
"391",0.01
"392",0.05
"393",0.00166666666666667
"394",0.0516666666666667
"395",0.005
"396",0.00166666666666667
"397",0
"398",0.05
"399",0.05
"400",0.05
"401",0.05
"402",0.0533333333333333
"403",0.01
"404",0.05
"405",0.055
"406",0.0533333333333333
"407",0
"408",0.0516666666666667
"409",0.0533333333333333
"410",0.0516666666666667
"411",0.00166666666666667
"412",0.01
"413",0.05
"414",0.0516666666666667
"415",0.0516666666666667
"416",0
"417",0.00166666666666667
"418",0.05
"419",0.0516666666666667
"420",0.0533333333333333
"421",0.05
"422",0.0533333333333333
"423",0.05
"424",0.00166666666666667
"425",0.05
"426",0.005
"427",0.00333333333333333
"428",0.00166666666666667
"429",0
"430",0.00833333333333333
"431",0.00166666666666667
"432",0.00333333333333333
"433",0.00166666666666667
"434",0.00833333333333333
"435",0.00333333333333333
"436",0.00166666666666667
"437",0.00666666666666667
"438",0.00166666666666667
"439",0
"440",0.00166666666666667
"441",0.00166666666666667
"442",0.00833333333333333
"443",0.00666666666666667
"444",0.0566666666666667
"445",0.0316666666666667
"446",0.00833333333333333
"447",0
"448",0.05
"449",0
"450",0.0516666666666667
"451",0.0316666666666667
"452",0
"453",0.00833333333333333
"454",0.0566666666666667
"455",0.00666666666666667
"456",0.0516666666666667
"457",0.00833333333333333
"458",0.0516666666666667
"459",0.0516666666666667
"460",0.05
"461",0
"462",0.00666666666666667
"463",0.00666666666666667
"464",0.00666666666666667
"465",0.0316666666666667
"466",0.0566666666666667
"467",0
"468",0.005
"469",0.0316666666666667
"470",0.05
"471",0.00833333333333333
"472",0.00333333333333333
"473",0.00833333333333333
"474",0.0516666666666667
"475",0.0566666666666667
"476",0.00666666666666667
"477",0.00833333333333333
"478",0.00833333333333333
"479",0.05
"480",0.0516666666666667
"481",0.00666666666666667
"482",0.00833333333333333
"483",0.0316666666666667
"484",0
"485",0.0316666666666667
"486",0.00666666666666667
"487",0.0516666666666667
"488",0.00666666666666667
"489",0.0516666666666667
"490",0.05
"491",0.0516666666666667
"492",0.05
"493",0.055
"494",0.0516666666666667
"495",0.0533333333333333
"496",0.0516666666666667
"497",0.055
"498",0.0533333333333333
"499",0.0516666666666667
"500",0.0533333333333333
"501",0.0516666666666667
"502",0.05
"503",0.0516666666666667
"504",0.0516666666666667
"505",0.0533333333333333
"506",0.0516666666666667
"507",0.0116666666666667
"508",0.055
"509",0.0533333333333333
"510",0.0516666666666667
"511",0.00166666666666667
"512",0.0516666666666667
"513",0
"514",0.055
"515",0.0516666666666667
"516",0.05
"517",0.0116666666666667
"518",0.0516666666666667
"519",0
"520",0.0533333333333333
"521",0.00666666666666667
"522",0.00333333333333333
"523",0.00166666666666667
