"","x"
"1",0.118333333333333
"2",0.13
"3",0.118333333333333
"4",0.13
"5",0.118333333333333
"6",0.13
"7",0.116666666666667
"8",0.128333333333333
"9",0.116666666666667
"10",0.128333333333333
"11",0.116666666666667
"12",0.128333333333333
"13",0.118333333333333
"14",0.13
"15",0.116666666666667
"16",0.128333333333333
"17",0.116666666666667
"18",0.128333333333333
"19",0.118333333333333
"20",0.13
"21",0.118333333333333
"22",0.13
"23",0.118333333333333
"24",0.13
"25",0.118333333333333
"26",0.13
"27",0.118333333333333
"28",0.13
"29",0.118333333333333
"30",0.13
"31",0.118333333333333
"32",0.13
"33",0.118333333333333
"34",0.13
"35",0.118333333333333
"36",0.13
"37",0.118333333333333
"38",0.13
"39",0.116666666666667
"40",0.128333333333333
"41",0.118333333333333
"42",0.13
"43",0.118333333333333
"44",0.13
"45",0.115
"46",0.126666666666667
"47",0.113333333333333
"48",0.118333333333333
"49",0.113333333333333
"50",0.118333333333333
"51",0.113333333333333
"52",0.118333333333333
"53",0.126666666666667
"54",0.126666666666667
"55",0.131666666666667
"56",0.136666666666667
"57",0.115
"58",0.118333333333333
"59",0.116666666666667
"60",0.12
"61",0.113333333333333
"62",0.12
"63",0.141666666666667
"64",0.143333333333333
"65",0.141666666666667
"66",0.146666666666667
"67",0.14
"68",0.145
"69",0.141666666666667
"70",0.143333333333333
"71",0.14
"72",0.145
"73",0.14
"74",0.145
"75",0.14
"76",0.145
"77",0.141666666666667
"78",0.143333333333333
"79",0.14
"80",0.145
"81",0.141666666666667
"82",0.146666666666667
"83",0.14
"84",0.145
"85",0.118333333333333
"86",0.123333333333333
"87",0.118333333333333
"88",0.12
"89",0.118333333333333
"90",0.12
"91",0.126666666666667
"92",0.128333333333333
"93",0.12
"94",0.128333333333333
"95",0.108333333333333
"96",0.118333333333333
"97",0.125
"98",0.13
"99",0.125
"100",0.13
"101",0.121666666666667
"102",0.13
"103",0.121666666666667
"104",0.13
"105",0.118333333333333
"106",0.126666666666667
"107",0.125
"108",0.13
"109",0.118333333333333
"110",0.126666666666667
"111",0.121666666666667
"112",0.13
"113",0.12
"114",0.128333333333333
"115",0.125
"116",0.13
"117",0.123333333333333
"118",0.131666666666667
"119",0.121666666666667
"120",0.13
"121",0.125
"122",0.13
"123",0.125
"124",0.13
"125",0.121666666666667
"126",0.13
"127",0.125
"128",0.13
"129",0.125
"130",0.13
"131",0.118333333333333
"132",0.126666666666667
"133",0.121666666666667
"134",0.13
"135",0.125
"136",0.13
"137",0.121666666666667
"138",0.13
"139",0.116666666666667
"140",0.125
"141",0.118333333333333
"142",0.126666666666667
"143",0.123333333333333
"144",0.131666666666667
"145",0.12
"146",0.128333333333333
"147",0.125
"148",0.13
"149",0.118333333333333
"150",0.126666666666667
"151",0.125
"152",0.13
"153",0.125
"154",0.13
"155",0.118333333333333
"156",0.126666666666667
"157",0.123333333333333
"158",0.131666666666667
"159",0.123333333333333
"160",0.131666666666667
"161",0.123333333333333
"162",0.131666666666667
"163",0.1
"164",0.106666666666667
"165",0.1
"166",0.106666666666667
"167",0.1
"168",0.106666666666667
"169",0.1
"170",0.106666666666667
"171",0.1
"172",0.106666666666667
"173",0.1
"174",0.106666666666667
"175",0.1
"176",0.106666666666667
"177",0.1
"178",0.106666666666667
"179",0.1
"180",0.106666666666667
"181",0.101666666666667
"182",0.105
"183",0.1
"184",0.106666666666667
"185",0.1
"186",0.106666666666667
"187",0.1
"188",0.106666666666667
"189",0.1
"190",0.106666666666667
"191",0.1
"192",0.106666666666667
"193",0.1
"194",0.106666666666667
"195",0.1
"196",0.106666666666667
"197",0.101666666666667
"198",0.108333333333333
"199",0.101666666666667
"200",0.108333333333333
"201",0.1
"202",0.106666666666667
"203",0.1
"204",0.106666666666667
"205",0.1
"206",0.106666666666667
"207",0.1
"208",0.106666666666667
"209",0.1
"210",0.106666666666667
"211",0.1
"212",0.106666666666667
"213",0.101666666666667
"214",0.108333333333333
"215",0.1
"216",0.106666666666667
"217",0.1
"218",0.106666666666667
"219",0.1
"220",0.106666666666667
"221",0.1
"222",0.106666666666667
"223",0.1
"224",0.106666666666667
"225",0.1
"226",0.106666666666667
"227",0.1
"228",0.106666666666667
"229",0.1
"230",0.106666666666667
"231",0.1
"232",0.106666666666667
"233",0.1
"234",0.106666666666667
"235",0.1
"236",0.106666666666667
"237",0.101666666666667
"238",0.108333333333333
"239",0.1
"240",0.106666666666667
"241",0.1
"242",0.106666666666667
"243",0.1
"244",0.106666666666667
"245",0.101666666666667
"246",0.108333333333333
"247",0.1
"248",0.106666666666667
"249",0.1
"250",0.106666666666667
"251",0.1
"252",0.106666666666667
"253",0.101666666666667
"254",0.108333333333333
"255",0.1
"256",0.106666666666667
"257",0.1
"258",0.106666666666667
"259",0.1
"260",0.106666666666667
"261",0.101666666666667
"262",0.105
"263",0.1
"264",0.106666666666667
"265",0.1
"266",0.106666666666667
"267",0.1
"268",0.106666666666667
"269",0.1
"270",0.106666666666667
"271",0.1
"272",0.106666666666667
"273",0.1
"274",0.106666666666667
"275",0.1
"276",0.106666666666667
"277",0.1
"278",0.106666666666667
"279",0.1
"280",0.106666666666667
"281",0.101666666666667
"282",0.108333333333333
"283",0.1
"284",0.106666666666667
"285",0.101666666666667
"286",0.108333333333333
"287",0.1
"288",0.106666666666667
"289",0.1
"290",0.106666666666667
"291",0.1
"292",0.106666666666667
"293",0.1
"294",0.106666666666667
"295",0.1
"296",0.106666666666667
"297",0.1
"298",0.106666666666667
"299",0.1
"300",0.106666666666667
"301",0.1
"302",0.106666666666667
"303",0.1
"304",0.106666666666667
"305",0.101666666666667
"306",0.108333333333333
"307",0.1
"308",0.106666666666667
"309",0.1
"310",0.106666666666667
"311",0.1
"312",0.106666666666667
"313",0.101666666666667
"314",0.108333333333333
"315",0.1
"316",0.106666666666667
"317",0.1
"318",0.106666666666667
"319",0.101666666666667
"320",0.105
"321",0.1
"322",0.106666666666667
"323",0.1
"324",0.106666666666667
"325",0.1
"326",0.106666666666667
"327",0.1
"328",0.106666666666667
"329",0.1
"330",0.106666666666667
"331",0.1
"332",0.106666666666667
"333",0.1
"334",0.106666666666667
"335",0.1
"336",0.106666666666667
"337",0.1
"338",0.106666666666667
"339",0.1
"340",0.106666666666667
"341",0.1
"342",0.106666666666667
"343",0.1
"344",0.106666666666667
"345",0.1
"346",0.106666666666667
"347",0.1
"348",0.106666666666667
"349",0.1
"350",0.106666666666667
"351",0.1
"352",0.106666666666667
"353",0.1
"354",0.106666666666667
"355",0.1
"356",0.106666666666667
"357",0.1
"358",0.106666666666667
"359",0.1
"360",0.106666666666667
"361",0.1
"362",0.106666666666667
"363",0.1
"364",0.106666666666667
"365",0.1
"366",0.106666666666667
"367",0.1
"368",0.106666666666667
"369",0.101666666666667
"370",0.108333333333333
"371",0.101666666666667
"372",0.108333333333333
"373",0.1
"374",0.106666666666667
"375",0.1
"376",0.106666666666667
"377",0.1
"378",0.106666666666667
"379",0.101666666666667
"380",0.108333333333333
"381",0.1
"382",0.106666666666667
"383",0.101666666666667
"384",0.108333333333333
"385",0.101666666666667
"386",0.108333333333333
"387",0.1
"388",0.106666666666667
"389",0.1
"390",0.106666666666667
"391",0.103333333333333
"392",0.11
"393",0.101666666666667
"394",0.105
"395",0.1
"396",0.106666666666667
"397",0.1
"398",0.106666666666667
"399",0.1
"400",0.106666666666667
"401",0.1
"402",0.106666666666667
"403",0.1
"404",0.106666666666667
"405",0.1
"406",0.106666666666667
"407",0.1
"408",0.106666666666667
"409",0.1
"410",0.106666666666667
"411",0.1
"412",0.106666666666667
"413",0.1
"414",0.106666666666667
"415",0.1
"416",0.106666666666667
"417",0.1
"418",0.106666666666667
"419",0.1
"420",0.106666666666667
"421",0.1
"422",0.106666666666667
"423",0.1
"424",0.106666666666667
"425",0.1
"426",0.106666666666667
"427",0.1
"428",0.106666666666667
"429",0.1
"430",0.106666666666667
"431",0.1
"432",0.106666666666667
"433",0.1
"434",0.106666666666667
"435",0.1
"436",0.106666666666667
"437",0.1
"438",0.106666666666667
"439",0.1
"440",0.106666666666667
"441",0.101666666666667
"442",0.108333333333333
"443",0.1
"444",0.106666666666667
"445",0.101666666666667
"446",0.108333333333333
"447",0.1
"448",0.106666666666667
"449",0.1
"450",0.106666666666667
"451",0.1
"452",0.106666666666667
"453",0.1
"454",0.106666666666667
"455",0.1
"456",0.106666666666667
"457",0.1
"458",0.106666666666667
"459",0.1
"460",0.106666666666667
"461",0.1
"462",0.106666666666667
"463",0.1
"464",0.106666666666667
"465",0.1
"466",0.106666666666667
"467",0.1
"468",0.106666666666667
"469",0.1
"470",0.106666666666667
"471",0.1
"472",0.106666666666667
"473",0.1
"474",0.106666666666667
"475",0.1
"476",0.106666666666667
"477",0.1
"478",0.106666666666667
"479",0.1
"480",0.106666666666667
"481",0.101666666666667
"482",0.108333333333333
"483",0.1
"484",0.106666666666667
"485",0.1
"486",0.106666666666667
"487",0.1
"488",0.106666666666667
"489",0.101666666666667
"490",0.105
"491",0.1
"492",0.106666666666667
"493",0.101666666666667
"494",0.105
"495",0.1
"496",0.106666666666667
"497",0.1
"498",0.106666666666667
"499",0.103333333333333
"500",0.11
"501",0.101666666666667
"502",0.108333333333333
"503",0.1
"504",0.106666666666667
"505",0.1
"506",0.106666666666667
"507",0.1
"508",0.106666666666667
"509",0.1
"510",0.106666666666667
"511",0.1
"512",0.106666666666667
"513",0.1
"514",0.106666666666667
"515",0.1
"516",0.106666666666667
"517",0.101666666666667
"518",0.108333333333333
"519",0.101666666666667
"520",0.108333333333333
"521",0.1
"522",0.106666666666667
"523",0.1
"524",0.106666666666667
"525",0.101666666666667
"526",0.108333333333333
"527",0.101666666666667
"528",0.108333333333333
"529",0.1
"530",0.106666666666667
"531",0.1
"532",0.106666666666667
"533",0.1
"534",0.106666666666667
"535",0.1
"536",0.106666666666667
"537",0.1
"538",0.106666666666667
"539",0.1
"540",0.106666666666667
"541",0.1
"542",0.106666666666667
"543",0.1
"544",0.106666666666667
"545",0.1
"546",0.106666666666667
"547",0.1
"548",0.106666666666667
"549",0.1
"550",0.106666666666667
"551",0.1
"552",0.106666666666667
"553",0.1
"554",0.106666666666667
"555",0.101666666666667
"556",0.108333333333333
"557",0.1
"558",0.106666666666667
"559",0.1
"560",0.106666666666667
"561",0.1
"562",0.106666666666667
"563",0.1
"564",0.106666666666667
"565",0.101666666666667
