"","x"
"1",0.143333333333333
"2",0.143333333333333
"3",0.141666666666667
"4",0.115
"5",0.115
"6",0.115
"7",0.145
"8",0.145
"9",0.143333333333333
"10",0.143333333333333
"11",0.141666666666667
"12",0.115
"13",0.115
"14",0.115
"15",0.145
"16",0.145
"17",0.143333333333333
"18",0.143333333333333
"19",0.141666666666667
"20",0.11
"21",0.11
"22",0.11
"23",0.145
"24",0.145
"25",0.143333333333333
"26",0.143333333333333
"27",0.141666666666667
"28",0.115
"29",0.115
"30",0.115
"31",0.145
"32",0.145
"33",0.143333333333333
"34",0.143333333333333
"35",0.141666666666667
"36",0.115
"37",0.115
"38",0.115
"39",0.145
"40",0.145
"41",0.133333333333333
"42",0.133333333333333
"43",0.135
"44",0.115
"45",0.115
"46",0.115
"47",0.135
"48",0.135
"49",0.135
"50",0.135
"51",0.136666666666667
"52",0.116666666666667
"53",0.116666666666667
"54",0.116666666666667
"55",0.136666666666667
"56",0.136666666666667
"57",0.133333333333333
"58",0.133333333333333
"59",0.135
"60",0.116666666666667
"61",0.116666666666667
"62",0.116666666666667
"63",0.135
"64",0.135
"65",0.135
"66",0.135
"67",0.136666666666667
"68",0.116666666666667
"69",0.116666666666667
"70",0.116666666666667
"71",0.136666666666667
"72",0.136666666666667
"73",0.133333333333333
"74",0.133333333333333
"75",0.135
"76",0.115
"77",0.115
"78",0.115
"79",0.135
"80",0.135
"81",0.135
"82",0.135
"83",0.136666666666667
"84",0.116666666666667
"85",0.116666666666667
"86",0.116666666666667
"87",0.136666666666667
"88",0.136666666666667
"89",0.135
"90",0.135
"91",0.136666666666667
"92",0.116666666666667
"93",0.116666666666667
"94",0.116666666666667
"95",0.136666666666667
"96",0.136666666666667
"97",0.135
"98",0.135
"99",0.136666666666667
"100",0.118333333333333
"101",0.118333333333333
"102",0.118333333333333
"103",0.136666666666667
"104",0.136666666666667
"105",0.133333333333333
"106",0.133333333333333
"107",0.135
"108",0.116666666666667
"109",0.116666666666667
"110",0.116666666666667
"111",0.135
"112",0.135
"113",0.133333333333333
"114",0.133333333333333
"115",0.135
"116",0.115
"117",0.115
"118",0.115
"119",0.135
"120",0.135
"121",0.133333333333333
"122",0.133333333333333
"123",0.135
"124",0.116666666666667
"125",0.116666666666667
"126",0.116666666666667
"127",0.135
"128",0.135
"129",0.133333333333333
"130",0.133333333333333
"131",0.135
"132",0.115
"133",0.115
"134",0.115
"135",0.135
"136",0.135
"137",0.135
"138",0.135
"139",0.136666666666667
"140",0.116666666666667
"141",0.116666666666667
"142",0.116666666666667
"143",0.136666666666667
"144",0.136666666666667
"145",0.135
"146",0.135
"147",0.136666666666667
"148",0.116666666666667
"149",0.116666666666667
"150",0.116666666666667
"151",0.136666666666667
"152",0.136666666666667
"153",0.133333333333333
"154",0.133333333333333
"155",0.135
"156",0.116666666666667
"157",0.116666666666667
"158",0.116666666666667
"159",0.135
"160",0.135
"161",0.133333333333333
"162",0.133333333333333
"163",0.135
"164",0.116666666666667
"165",0.116666666666667
"166",0.116666666666667
"167",0.135
"168",0.135
"169",0.0916666666666667
"170",0.0916666666666667
"171",0.0933333333333333
"172",0.0933333333333333
"173",0.0933333333333333
"174",0.0933333333333333
"175",0.0933333333333333
"176",0.0933333333333333
"177",0.095
"178",0.095
"179",0.0966666666666667
"180",0.095
"181",0.095
"182",0.095
"183",0.0966666666666667
"184",0.0966666666666667
"185",0.0933333333333333
"186",0.0933333333333333
"187",0.095
"188",0.0933333333333333
"189",0.0933333333333333
"190",0.0933333333333333
"191",0.095
"192",0.095
"193",0.095
"194",0.095
"195",0.0966666666666667
"196",0.095
"197",0.095
"198",0.095
"199",0.0966666666666667
"200",0.0966666666666667
"201",0.095
"202",0.095
"203",0.0966666666666667
"204",0.095
"205",0.095
"206",0.095
"207",0.0966666666666667
"208",0.0966666666666667
"209",0.0933333333333333
"210",0.0933333333333333
"211",0.095
"212",0.0916666666666667
"213",0.0916666666666667
"214",0.0916666666666667
"215",0.095
"216",0.095
"217",0.0933333333333333
"218",0.0933333333333333
"219",0.095
"220",0.0933333333333333
"221",0.0933333333333333
"222",0.0933333333333333
"223",0.095
"224",0.095
"225",0.0933333333333333
"226",0.0933333333333333
"227",0.095
"228",0.0933333333333333
"229",0.0933333333333333
"230",0.0933333333333333
"231",0.095
"232",0.095
"233",0.0933333333333333
"234",0.0933333333333333
"235",0.095
"236",0.0933333333333333
"237",0.0933333333333333
"238",0.0933333333333333
"239",0.095
"240",0.095
"241",0.095
"242",0.095
"243",0.0966666666666667
"244",0.095
"245",0.095
"246",0.095
"247",0.0966666666666667
