"","x"
"1",0.146666666666667
"2",0.148333333333333
"3",0.146666666666667
"4",0.146666666666667
"5",0.146666666666667
"6",0.148333333333333
"7",0.146666666666667
"8",0.146666666666667
"9",0.143333333333333
"10",0.145
"11",0.14
"12",0.14
"13",0.146666666666667
"14",0.148333333333333
"15",0.146666666666667
"16",0.146666666666667
"17",0.146666666666667
"18",0.148333333333333
"19",0.146666666666667
"20",0.146666666666667
"21",0.146666666666667
"22",0.148333333333333
"23",0.145
"24",0.145
"25",0.145
"26",0.146666666666667
"27",0.143333333333333
"28",0.143333333333333
"29",0.145
"30",0.146666666666667
"31",0.146666666666667
"32",0.146666666666667
"33",0.148333333333333
"34",0.15
"35",0.146666666666667
"36",0.146666666666667
"37",0.146666666666667
"38",0.148333333333333
"39",0.145
"40",0.145
"41",0.148333333333333
"42",0.15
"43",0.146666666666667
"44",0.146666666666667
"45",0.148333333333333
"46",0.15
"47",0.146666666666667
"48",0.146666666666667
"49",0.146666666666667
"50",0.148333333333333
"51",0.148333333333333
"52",0.148333333333333
"53",0.145
"54",0.146666666666667
"55",0.146666666666667
"56",0.146666666666667
"57",0.146666666666667
"58",0.148333333333333
"59",0.145
"60",0.145
"61",0.145
"62",0.146666666666667
"63",0.146666666666667
"64",0.146666666666667
"65",0.146666666666667
"66",0.148333333333333
"67",0.145
"68",0.145
"69",0.148333333333333
"70",0.15
"71",0.146666666666667
"72",0.146666666666667
"73",0.148333333333333
"74",0.15
"75",0.146666666666667
"76",0.146666666666667
"77",0.145
"78",0.146666666666667
"79",0.146666666666667
"80",0.146666666666667
"81",0.145
"82",0.146666666666667
"83",0.146666666666667
"84",0.146666666666667
"85",0.11
"86",0.111666666666667
"87",0.11
"88",0.11
"89",0.111666666666667
"90",0.113333333333333
"91",0.111666666666667
"92",0.111666666666667
"93",0.11
"94",0.111666666666667
"95",0.11
"96",0.11
"97",0.111666666666667
"98",0.11
"99",0.108333333333333
"100",0.108333333333333
"101",0.111666666666667
"102",0.113333333333333
"103",0.111666666666667
"104",0.111666666666667
"105",0.111666666666667
"106",0.113333333333333
"107",0.111666666666667
"108",0.111666666666667
"109",0.11
"110",0.111666666666667
"111",0.11
"112",0.11
"113",0.11
"114",0.111666666666667
"115",0.11
"116",0.11
"117",0.11
"118",0.111666666666667
"119",0.11
"120",0.11
"121",0.111666666666667
"122",0.11
"123",0.108333333333333
"124",0.108333333333333
"125",0.11
"126",0.111666666666667
"127",0.11
"128",0.11
"129",0.11
"130",0.111666666666667
"131",0.11
"132",0.11
"133",0.11
"134",0.111666666666667
"135",0.11
"136",0.11
"137",0.11
