"","x"
"1",0.14
"2",0.14
"3",0.14
"4",0.14
"5",0.14
"6",0.14
"7",0.135
"8",0.135
"9",0.135
"10",0.14
"11",0.14
"12",0.14
"13",0.14
"14",0.14
"15",0.14
"16",0.128333333333333
"17",0.128333333333333
"18",0.128333333333333
"19",0.128333333333333
"20",0.128333333333333
"21",0.128333333333333
"22",0.128333333333333
"23",0.128333333333333
"24",0.128333333333333
"25",0.13
"26",0.13
"27",0.13
"28",0.128333333333333
"29",0.128333333333333
"30",0.128333333333333
"31",0.13
"32",0.13
"33",0.13
"34",0.13
"35",0.13
"36",0.13
"37",0.13
"38",0.13
"39",0.13
"40",0.128333333333333
"41",0.128333333333333
"42",0.128333333333333
"43",0.128333333333333
"44",0.128333333333333
"45",0.128333333333333
"46",0.128333333333333
"47",0.128333333333333
"48",0.128333333333333
"49",0.128333333333333
"50",0.128333333333333
"51",0.128333333333333
"52",0.13
"53",0.13
"54",0.13
"55",0.13
"56",0.13
"57",0.13
"58",0.128333333333333
"59",0.128333333333333
"60",0.128333333333333
"61",0.128333333333333
"62",0.128333333333333
"63",0.128333333333333
"64",0.121666666666667
"65",0.121666666666667
"66",0.121666666666667
"67",0.123333333333333
"68",0.123333333333333
"69",0.123333333333333
"70",0.121666666666667
"71",0.121666666666667
"72",0.121666666666667
"73",0.123333333333333
"74",0.123333333333333
"75",0.123333333333333
"76",0.123333333333333
"77",0.123333333333333
"78",0.123333333333333
"79",0.121666666666667
"80",0.121666666666667
"81",0.121666666666667
"82",0.121666666666667
"83",0.121666666666667
"84",0.121666666666667
"85",0.121666666666667
"86",0.121666666666667
"87",0.121666666666667
"88",0.121666666666667
"89",0.121666666666667
"90",0.121666666666667
"91",0.123333333333333
"92",0.123333333333333
"93",0.123333333333333
"94",0.121666666666667
"95",0.121666666666667
"96",0.121666666666667
"97",0.121666666666667
"98",0.121666666666667
"99",0.121666666666667
"100",0.121666666666667
"101",0.121666666666667
"102",0.121666666666667
"103",0.121666666666667
"104",0.121666666666667
"105",0.121666666666667
"106",0.121666666666667
"107",0.121666666666667
"108",0.121666666666667
"109",0.121666666666667
"110",0.121666666666667
"111",0.121666666666667
"112",0.123333333333333
"113",0.123333333333333
"114",0.123333333333333
"115",0.121666666666667
"116",0.121666666666667
"117",0.121666666666667
"118",0.121666666666667
"119",0.121666666666667
"120",0.121666666666667
"121",0.123333333333333
"122",0.123333333333333
"123",0.123333333333333
"124",0.121666666666667
"125",0.121666666666667
"126",0.121666666666667
"127",0.121666666666667
"128",0.121666666666667
"129",0.121666666666667
"130",0.121666666666667
"131",0.121666666666667
"132",0.121666666666667
"133",0.121666666666667
"134",0.121666666666667
"135",0.121666666666667
"136",0.121666666666667
"137",0.121666666666667
"138",0.121666666666667
"139",0.123333333333333
"140",0.123333333333333
"141",0.123333333333333
"142",0.123333333333333
