"","x"
"1",0.118333333333333
"2",0.118333333333333
"3",0.116666666666667
"4",0.116666666666667
"5",0.118333333333333
"6",0.12
"7",0.121666666666667
"8",0.12
"9",0.121666666666667
"10",0.118333333333333
"11",0.118333333333333
"12",0.118333333333333
"13",0.118333333333333
"14",0.118333333333333
"15",0.118333333333333
"16",0.116666666666667
"17",0.116666666666667
"18",0.118333333333333
"19",0.12
"20",0.121666666666667
"21",0.12
"22",0.121666666666667
"23",0.118333333333333
"24",0.118333333333333
"25",0.118333333333333
"26",0.118333333333333
"27",0.118333333333333
"28",0.118333333333333
"29",0.12
"30",0.12
"31",0.118333333333333
"32",0.12
"33",0.121666666666667
"34",0.12
"35",0.118333333333333
"36",0.118333333333333
"37",0.118333333333333
"38",0.118333333333333
"39",0.118333333333333
"40",0.118333333333333
"41",0.118333333333333
"42",0.116666666666667
"43",0.116666666666667
"44",0.118333333333333
"45",0.12
"46",0.121666666666667
"47",0.12
"48",0.121666666666667
"49",0.118333333333333
"50",0.118333333333333
"51",0.118333333333333
"52",0.118333333333333
"53",0.118333333333333
"54",0.118333333333333
"55",0.116666666666667
"56",0.116666666666667
"57",0.118333333333333
"58",0.12
"59",0.121666666666667
"60",0.12
"61",0.121666666666667
"62",0.118333333333333
"63",0.118333333333333
"64",0.118333333333333
"65",0.118333333333333
"66",0.095
"67",0.0983333333333333
"68",0.0966666666666667
"69",0.0966666666666667
"70",0.0983333333333333
"71",0.0966666666666667
"72",0.0983333333333333
"73",0.0933333333333333
"74",0.0916666666666667
"75",0.0933333333333333
"76",0.095
"77",0.0983333333333333
"78",0.095
"79",0.0966666666666667
"80",0.1
"81",0.0983333333333333
"82",0.0983333333333333
"83",0.1
"84",0.0983333333333333
"85",0.1
"86",0.095
"87",0.0933333333333333
"88",0.095
"89",0.0966666666666667
"90",0.1
"91",0.0966666666666667
"92",0.0933333333333333
"93",0.0966666666666667
"94",0.095
"95",0.095
"96",0.0966666666666667
"97",0.095
"98",0.0966666666666667
"99",0.0916666666666667
"100",0.09
"101",0.095
"102",0.0933333333333333
"103",0.0966666666666667
"104",0.0933333333333333
"105",0.0966666666666667
"106",0.1
"107",0.0983333333333333
"108",0.0983333333333333
"109",0.1
"110",0.0983333333333333
"111",0.1
"112",0.095
"113",0.0933333333333333
"114",0.095
"115",0.0966666666666667
"116",0.1
"117",0.0966666666666667
"118",0.095
"119",0.0983333333333333
"120",0.0966666666666667
"121",0.0966666666666667
"122",0.0983333333333333
"123",0.0966666666666667
"124",0.0983333333333333
"125",0.0933333333333333
"126",0.0916666666666667
"127",0.0933333333333333
"128",0.095
"129",0.0983333333333333
"130",0.095
"131",0.0966666666666667
"132",0.1
"133",0.0983333333333333
"134",0.0983333333333333
"135",0.1
"136",0.0983333333333333
"137",0.1
"138",0.095
"139",0.0933333333333333
"140",0.095
"141",0.0966666666666667
"142",0.1
"143",0.0966666666666667
